Loyalty Number,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Avg_Points_Per_Flight,CLV
121710,1,44,59199.0,5,4,4,544,Loyal,1345.4318181818182,59199.0
121737,1,26,42546.0,5,2,2,522,Loyal,1636.3846153846155,42546.0
121751,1,9,11918.0,5,1,1,511,Loyal,1324.2222222222222,11918.0
121856,1,18,23850.0,5,2,2,522,Loyal,1325.0,23850.0
121919,1,24,36131.0,5,2,2,522,Loyal,1505.4583333333333,36131.0
121930,1,3,3672.0,5,1,1,511,Loyal,1224.0,3672.0
121935,1,25,31699.0,5,2,2,522,Loyal,1267.96,31699.0
122009,1,17,27883.0,5,2,2,522,Loyal,1640.1764705882354,27883.0
122020,1,50,72853.0,5,5,5,555,Champion,1457.06,72853.0
122049,1,39,60575.0,5,4,4,544,Loyal,1553.2051282051282,60575.0
122094,1,26,30818.0,5,2,2,522,Loyal,1185.3076923076924,30818.0
122166,1,36,55983.0,5,3,4,534,Loyal,1555.0833333333333,55983.0
122283,1,28,50647.0,5,2,3,523,Loyal,1808.8214285714287,50647.0
122357,1,28,44436.0,5,2,3,523,Loyal,1587.0,44436.0
122456,1,38,64912.0,5,4,4,544,Loyal,1708.2105263157894,64911.99999999999
122517,1,4,6476.0,5,1,1,511,Loyal,1619.0,6476.0
122519,1,41,137538.0,5,4,5,545,Loyal,3354.5853658536585,137538.0
122545,1,27,37557.0,5,2,2,522,Loyal,1391.0,37557.0
122561,1,13,20844.0,5,1,2,512,Loyal,1603.3846153846155,20844.0
122577,1,33,48523.0,5,3,3,533,Loyal,1470.3939393939395,48523.0
122685,1,33,53257.0,5,3,3,533,Loyal,1613.8484848484848,53257.0
122797,1,58,137946.0,5,5,5,555,Champion,2378.3793103448274,137946.0
122858,1,9,12097.0,5,1,1,511,Loyal,1344.111111111111,12097.0
122890,1,41,63795.0,5,4,4,544,Loyal,1555.9756097560976,63795.0
122946,1,28,36462.0,5,2,2,522,Loyal,1302.2142857142858,36462.0
122958,1,59,89490.0,5,5,5,555,Champion,1516.7796610169491,89490.0
123060,1,51,92298.0,5,5,5,555,Champion,1809.764705882353,92298.0
123083,1,48,68460.0,5,5,5,555,Champion,1426.25,68460.0
123094,1,24,33723.0,5,2,2,522,Loyal,1405.125,33723.0
123115,1,29,27967.0,5,2,2,522,Loyal,964.3793103448276,27967.0
123164,1,38,50607.0,5,4,3,543,Loyal,1331.7631578947369,50607.0
123344,1,32,46876.0,5,3,3,533,Loyal,1464.875,46876.0
123393,1,32,50142.0,5,3,3,533,Loyal,1566.9375,50142.0
123420,1,43,55878.0,5,4,4,544,Loyal,1299.4883720930231,55877.99999999999
123525,1,45,69081.0,5,5,5,555,Champion,1535.1333333333334,69081.0
123586,1,30,41264.0,5,2,2,522,Loyal,1375.4666666666667,41264.0
123667,1,24,29612.0,5,2,2,522,Loyal,1233.8333333333333,29612.0
123668,1,56,82828.0,5,5,5,555,Champion,1479.0714285714287,82828.0
123697,1,39,46301.0,5,4,3,543,Loyal,1187.2051282051282,46301.0
123702,1,34,41533.0,5,3,2,532,Loyal,1221.5588235294117,41533.0
123727,1,21,35043.0,5,2,2,522,Loyal,1668.7142857142858,35043.0
123773,1,39,53098.0,5,4,3,543,Loyal,1361.4871794871794,53098.0
123830,1,3,6805.0,5,1,1,511,Loyal,2268.3333333333335,6805.0
123908,1,22,39080.0,5,2,2,522,Loyal,1776.3636363636363,39080.0
123944,1,23,38429.0,5,2,2,522,Loyal,1670.8260869565217,38429.0
124038,1,40,66946.0,5,4,4,544,Loyal,1673.65,66946.0
124056,1,31,46566.0,5,3,3,533,Loyal,1502.1290322580646,46566.0
124085,1,25,25270.0,5,2,2,522,Loyal,1010.8,25270.0
124088,1,38,64876.0,5,4,4,544,Loyal,1707.2631578947369,64876.0
124119,1,24,35422.0,5,2,2,522,Loyal,1475.9166666666667,35422.0
124195,1,21,37848.0,5,2,2,522,Loyal,1802.2857142857142,37848.0
124207,1,6,11027.0,5,1,1,511,Loyal,1837.8333333333333,11027.0
124355,1,35,50877.0,5,3,3,533,Loyal,1453.6285714285714,50877.0
124377,1,1,1509.0,5,1,1,511,Loyal,1509.0,1509.0
124678,1,51,74440.0,5,5,5,555,Champion,1459.6078431372548,74440.0
124761,1,43,70893.0,5,4,5,545,Loyal,1648.6744186046512,70893.0
125059,1,5,10614.0,5,1,1,511,Loyal,2122.8,10614.0
125068,1,67,141603.0,5,5,5,555,Champion,2113.4776119402986,141603.0
125300,1,38,57555.0,5,4,4,544,Loyal,1514.6052631578948,57555.0
125393,1,41,47264.0,5,4,3,543,Loyal,1152.780487804878,47264.0
125493,1,7,4739.0,5,1,1,511,Loyal,677.0,4739.0
125919,1,31,43554.0,5,3,2,532,Loyal,1404.967741935484,43554.0
125969,1,47,86854.0,5,5,5,555,Champion,1847.9574468085107,86854.0
125996,1,31,40231.0,5,3,2,532,Loyal,1297.774193548387,40231.0
126097,1,48,56069.0,5,5,4,554,Loyal,1168.1041666666667,56069.0
126216,1,41,55958.0,5,4,4,544,Loyal,1364.8292682926829,55958.0
126219,1,37,44095.0,5,3,3,533,Loyal,1191.7567567567567,44095.0
126239,1,27,41984.0,5,2,2,522,Loyal,1554.962962962963,41984.0
126262,1,46,64955.0,5,5,4,554,Loyal,1412.0652173913043,64954.99999999999
126424,1,29,34157.0,5,2,2,522,Loyal,1177.8275862068965,34157.0
126466,1,38,51080.0,5,4,3,543,Loyal,1344.2105263157894,51079.99999999999
126490,1,36,51217.0,5,3,3,533,Loyal,1422.6944444444443,51217.0
126581,1,57,93150.0,5,5,5,555,Champion,1634.2105263157894,93150.0
126665,1,35,55402.0,5,3,4,534,Loyal,1582.9142857142858,55402.00000000001
127039,1,49,66643.0,5,5,4,554,Loyal,1360.061224489796,66643.0
127127,1,45,61076.0,5,5,4,554,Loyal,1357.2444444444445,61076.0
127128,1,27,40583.0,5,2,2,522,Loyal,1503.0740740740741,40583.0
127137,1,46,69880.0,5,5,5,555,Champion,1519.1304347826087,69880.0
127185,1,37,59999.0,5,3,4,534,Loyal,1621.5945945945946,59999.0
127241,1,11,17369.0,5,1,1,511,Loyal,1579.0,17369.0
127279,1,37,47772.0,5,3,3,533,Loyal,1291.1351351351352,47772.0
127289,1,30,41431.0,5,2,2,522,Loyal,1381.0333333333333,41431.0
127311,1,31,47100.0,5,3,3,533,Loyal,1519.3548387096773,47100.0
127350,1,42,59965.0,5,4,4,544,Loyal,1427.7380952380952,59965.0
127400,1,29,37546.0,5,2,2,522,Loyal,1294.6896551724137,37546.0
127410,1,42,51430.0,5,4,3,543,Loyal,1224.5238095238096,51430.00000000001
127496,1,4,7124.0,5,1,1,511,Loyal,1781.0,7124.0
127590,1,35,55908.0,5,3,4,534,Loyal,1597.3714285714286,55908.0
127645,1,42,67827.0,5,4,5,545,Loyal,1614.9285714285713,67827.0
127663,1,42,78635.0,5,4,5,545,Loyal,1872.2619047619048,78635.0
127725,1,30,45967.0,5,2,3,523,Loyal,1532.2333333333333,45967.0
127785,1,44,64497.0,5,4,4,544,Loyal,1465.840909090909,64497.0
127827,1,25,37477.0,5,2,2,522,Loyal,1499.08,37477.0
127882,1,28,49153.0,5,2,3,523,Loyal,1755.4642857142858,49153.0
127946,1,39,61098.0,5,4,4,544,Loyal,1566.6153846153845,61098.0
127966,1,31,52634.0,5,3,3,533,Loyal,1697.8709677419354,52634.0
128007,1,48,66231.0,5,5,4,554,Loyal,1379.8125,66231.0
128032,1,11,15008.0,5,1,1,511,Loyal,1364.3636363636363,15007.999999999998
128039,1,43,61825.0,5,4,4,544,Loyal,1437.7906976744187,61825.0
128041,1,36,56745.0,5,3,4,534,Loyal,1576.25,56745.0
128156,1,61,88033.0,5,5,5,555,Champion,1443.1639344262296,88033.0
128210,1,37,47016.0,5,3,3,533,Loyal,1270.7027027027027,47016.0
128245,1,3,1935.0,5,1,1,511,Loyal,645.0,1935.0
128280,1,29,46640.0,5,2,3,523,Loyal,1608.2758620689656,46640.0
128325,1,33,49065.0,5,3,3,533,Loyal,1486.8181818181818,49065.0
128459,1,46,60406.0,5,5,4,554,Loyal,1313.1739130434783,60406.0
128467,1,44,63704.0,5,4,4,544,Loyal,1447.8181818181818,63704.0
128475,1,26,31986.0,5,2,2,522,Loyal,1230.2307692307693,31986.0
128534,1,33,47122.0,5,3,3,533,Loyal,1427.939393939394,47122.0
128572,1,7,8624.0,5,1,1,511,Loyal,1232.0,8624.0
128587,1,21,28921.0,5,2,2,522,Loyal,1377.1904761904761,28921.0
128611,1,46,56870.0,5,5,4,554,Loyal,1236.304347826087,56870.0
128633,1,26,43091.0,5,2,2,522,Loyal,1657.3461538461538,43091.0
128749,1,6,6772.0,5,1,1,511,Loyal,1128.6666666666667,6772.0
128754,1,14,20493.0,5,1,2,512,Loyal,1463.7857142857142,20493.0
128789,1,39,64256.0,5,4,4,544,Loyal,1647.5897435897436,64256.0
128950,1,38,62350.0,5,4,4,544,Loyal,1640.7894736842106,62350.00000000001
128975,1,40,43994.0,5,4,3,543,Loyal,1099.85,43994.0
129030,1,51,75189.0,5,5,5,555,Champion,1474.2941176470588,75189.0
129171,1,11,16535.0,5,1,1,511,Loyal,1503.1818181818182,16535.0
129343,1,31,42674.0,5,3,2,532,Loyal,1376.5806451612902,42674.0
129372,1,49,69003.0,5,5,5,555,Champion,1408.2244897959183,69003.0
129409,1,53,126558.0,5,5,5,555,Champion,2387.8867924528304,126558.00000000001
129429,1,54,78613.0,5,5,5,555,Champion,1455.7962962962963,78613.0
129434,1,38,55913.0,5,4,4,544,Loyal,1471.3947368421052,55913.0
129510,1,28,37856.0,5,2,2,522,Loyal,1352.0,37856.0
129515,1,24,35163.0,5,2,2,522,Loyal,1465.125,35163.0
129555,1,41,54404.0,5,4,3,543,Loyal,1326.9268292682927,54404.0
129817,1,28,33031.0,5,2,2,522,Loyal,1179.6785714285713,33031.0
129827,1,29,36828.0,5,2,2,522,Loyal,1269.9310344827586,36828.0
129914,1,35,42033.0,5,3,2,532,Loyal,1200.942857142857,42033.0
129976,1,35,59668.0,5,3,4,534,Loyal,1704.8,59668.0
130032,1,17,40029.0,5,2,2,522,Loyal,2354.6470588235293,40029.0
130077,1,24,26277.0,5,2,2,522,Loyal,1094.875,26277.0
130086,1,42,63960.0,5,4,4,544,Loyal,1522.857142857143,63960.0
130179,1,5,3223.0,5,1,1,511,Loyal,644.6,3223.0
130208,1,50,69551.0,5,5,5,555,Champion,1391.02,69551.0
130217,1,1,527.0,5,1,1,511,Loyal,527.0,527.0
130326,1,30,35021.0,5,2,2,522,Loyal,1167.3666666666666,35021.0
130331,1,35,51985.0,5,3,3,533,Loyal,1485.2857142857142,51985.0
130368,1,39,60011.0,5,4,4,544,Loyal,1538.7435897435898,60011.0
130419,1,39,55920.0,5,4,4,544,Loyal,1433.8461538461538,55920.0
130439,1,12,15144.0,5,1,1,511,Loyal,1262.0,15144.0
130446,1,38,95556.0,5,4,5,545,Loyal,2514.6315789473683,95556.0
130497,1,53,149865.0,5,5,5,555,Champion,2827.6415094339623,149865.0
130548,1,52,68951.0,5,5,5,555,Champion,1325.9807692307693,68951.0
130593,1,37,62794.0,5,3,4,534,Loyal,1697.1351351351352,62794.0
130823,1,31,46444.0,5,3,3,533,Loyal,1498.1935483870968,46444.0
130953,1,45,61311.0,5,5,4,554,Loyal,1362.4666666666667,61311.0
131001,1,42,60126.0,5,4,4,544,Loyal,1431.5714285714287,60126.00000000001
131036,1,24,37238.0,5,2,2,522,Loyal,1551.5833333333333,37238.0
131047,1,61,102905.0,5,5,5,555,Champion,1686.967213114754,102905.0
131098,1,33,44175.0,5,3,3,533,Loyal,1338.6363636363637,44175.0
131228,1,32,45378.0,5,3,3,533,Loyal,1418.0625,45378.0
131253,1,33,55840.0,5,3,4,534,Loyal,1692.121212121212,55840.0
131257,1,35,63795.0,5,3,4,534,Loyal,1822.7142857142858,63795.0
131321,1,42,67469.0,5,4,5,545,Loyal,1606.404761904762,67469.0
131342,1,37,58166.0,5,3,4,534,Loyal,1572.054054054054,58165.99999999999
131463,1,52,76409.0,5,5,5,555,Champion,1469.4038461538462,76409.0
131558,1,38,64237.0,5,4,4,544,Loyal,1690.4473684210527,64237.0
131560,1,33,64288.0,5,3,4,534,Loyal,1948.121212121212,64288.0
131673,1,41,63575.0,5,4,4,544,Loyal,1550.6097560975609,63574.99999999999
131680,1,30,49651.0,5,2,3,523,Loyal,1655.0333333333333,49651.0
131721,1,40,47769.0,5,4,3,543,Loyal,1194.225,47769.0
131761,1,34,40046.0,5,3,2,532,Loyal,1177.8235294117646,40046.0
131772,1,35,52129.0,5,3,3,533,Loyal,1489.4,52129.0
131815,1,45,67612.0,5,5,5,555,Champion,1502.4888888888888,67612.0
131893,1,43,74516.0,5,4,5,545,Loyal,1732.9302325581396,74516.0
131956,1,11,16572.0,5,1,1,511,Loyal,1506.5454545454545,16572.0
131990,1,29,39210.0,5,2,2,522,Loyal,1352.0689655172414,39210.0
131997,1,31,54337.0,5,3,3,533,Loyal,1752.8064516129032,54337.0
132045,1,32,46018.0,5,3,3,533,Loyal,1438.0625,46018.0
132209,1,46,58493.0,5,5,4,554,Loyal,1271.5869565217392,58493.00000000001
132296,1,25,32234.0,5,2,2,522,Loyal,1289.36,32233.999999999996
132319,1,35,46661.0,5,3,3,533,Loyal,1333.1714285714286,46661.0
132320,1,28,48847.0,5,2,3,523,Loyal,1744.5357142857142,48847.0
132337,1,30,42528.0,5,2,2,522,Loyal,1417.6,42528.0
132552,1,20,23804.0,5,2,2,522,Loyal,1190.2,23804.0
132592,1,39,55935.0,5,4,4,544,Loyal,1434.2307692307693,55935.0
132705,1,45,68124.0,5,5,5,555,Champion,1513.8666666666666,68124.0
132756,1,28,37518.0,5,2,2,522,Loyal,1339.9285714285713,37518.0
132774,1,39,60688.0,5,4,4,544,Loyal,1556.1025641025642,60688.00000000001
132884,1,32,44051.0,5,3,3,533,Loyal,1376.59375,44051.0
132914,1,34,34282.0,5,3,2,532,Loyal,1008.2941176470588,34282.0
132928,1,3,2497.0,5,1,1,511,Loyal,832.3333333333334,2497.0
132935,1,46,65880.0,5,5,4,554,Loyal,1432.1739130434783,65880.0
133035,1,26,40536.0,5,2,2,522,Loyal,1559.076923076923,40536.0
133065,1,27,40012.0,5,2,2,522,Loyal,1481.9259259259259,40012.0
133066,1,37,60173.0,5,3,4,534,Loyal,1626.2972972972973,60173.0
133128,1,53,125839.5,5,5,5,555,Champion,2374.330188679245,125839.49999999999
133324,1,93,233815.5,5,5,5,555,Champion,2514.1451612903224,233815.5
133429,1,48,84099.0,5,5,5,555,Champion,1752.0625,84099.0
133518,1,38,46286.0,5,4,3,543,Loyal,1218.0526315789473,46286.0
133608,1,34,42821.0,5,3,2,532,Loyal,1259.4411764705883,42821.0
133698,1,37,48193.0,5,3,3,533,Loyal,1302.5135135135135,48193.0
133730,1,35,47173.0,5,3,3,533,Loyal,1347.8,47173.0
133732,1,34,46681.0,5,3,3,533,Loyal,1372.9705882352941,46681.0
133821,1,38,48500.0,5,4,3,543,Loyal,1276.3157894736842,48500.0
133859,1,31,34941.0,5,3,2,532,Loyal,1127.1290322580646,34941.0
133956,1,66,139783.5,5,5,5,555,Champion,2117.931818181818,139783.5
134000,1,4,9048.0,5,1,1,511,Loyal,2262.0,9048.0
134012,1,5,3085.0,5,1,1,511,Loyal,617.0,3085.0
134085,1,42,79636.0,5,4,5,545,Loyal,1896.095238095238,79636.0
134148,1,24,31885.0,5,2,2,522,Loyal,1328.5416666666667,31885.0
134180,1,21,33747.0,5,2,2,522,Loyal,1607.0,33747.0
134202,1,27,35817.0,5,2,2,522,Loyal,1326.5555555555557,35817.0
134241,1,46,76500.0,5,5,5,555,Champion,1663.0434782608695,76500.0
134273,1,42,57454.0,5,4,4,544,Loyal,1367.952380952381,57454.0
134279,1,12,16236.0,5,1,1,511,Loyal,1353.0,16236.0
134397,1,29,43260.0,5,2,2,522,Loyal,1491.7241379310344,43260.0
134470,1,32,41928.0,5,3,2,532,Loyal,1310.25,41928.0
134717,1,23,53826.0,5,2,3,523,Loyal,2340.2608695652175,53826.0
134738,1,40,49287.0,5,4,3,543,Loyal,1232.175,49287.0
134760,1,46,68281.0,5,5,5,555,Champion,1484.3695652173913,68281.0
134847,1,4,7626.0,5,1,1,511,Loyal,1906.5,7626.0
134857,1,29,47268.0,5,2,3,523,Loyal,1629.9310344827586,47268.0
135016,1,35,44561.0,5,3,3,533,Loyal,1273.1714285714286,44561.0
135076,1,37,50221.0,5,3,3,533,Loyal,1357.3243243243244,50221.0
135134,1,56,78423.0,5,5,5,555,Champion,1400.4107142857142,78423.0
135250,1,34,48296.0,5,3,3,533,Loyal,1420.4705882352941,48296.0
135257,1,33,88957.5,5,3,5,535,Loyal,2695.681818181818,88957.5
135279,1,20,26816.0,5,2,2,522,Loyal,1340.8,26816.0
135312,1,39,65660.0,5,4,4,544,Loyal,1683.5897435897436,65660.0
135381,1,36,55884.0,5,3,4,534,Loyal,1552.3333333333333,55884.0
135382,1,47,86827.0,5,5,5,555,Champion,1847.3829787234042,86827.0
135392,1,51,81754.0,5,5,5,555,Champion,1603.0196078431372,81754.0
135421,1,66,93197.0,5,5,5,555,Champion,1412.0757575757575,93197.0
135554,1,28,47795.0,5,2,3,523,Loyal,1706.9642857142858,47795.0
135574,1,23,38001.0,5,2,2,522,Loyal,1652.2173913043478,38001.0
135578,1,48,86874.0,5,5,5,555,Champion,1809.875,86874.0
135808,1,43,66156.0,5,4,4,544,Loyal,1538.5116279069769,66156.0
135841,1,47,56723.0,5,5,4,554,Loyal,1206.872340425532,56723.00000000001
135872,1,2,4006.0,5,1,1,511,Loyal,2003.0,4006.0
135878,1,26,35462.0,5,2,2,522,Loyal,1363.923076923077,35462.0
135977,1,29,46542.0,5,2,3,523,Loyal,1604.896551724138,46542.0
136020,1,43,66302.0,5,4,4,544,Loyal,1541.906976744186,66302.0
136022,1,50,79235.0,5,5,5,555,Champion,1584.7,79235.0
136049,1,10,15634.0,5,1,1,511,Loyal,1563.4,15634.0
136089,1,29,39230.0,5,2,2,522,Loyal,1352.7586206896551,39230.0
136106,1,46,58579.0,5,5,4,554,Loyal,1273.4565217391305,58579.0
136121,1,39,62251.0,5,4,4,544,Loyal,1596.179487179487,62250.99999999999
136169,1,51,72972.0,5,5,5,555,Champion,1430.8235294117646,72972.0
136230,1,3,6265.0,5,1,1,511,Loyal,2088.3333333333335,6265.0
136232,1,36,62116.0,5,3,4,534,Loyal,1725.4444444444443,62116.0
136334,1,43,59785.0,5,4,4,544,Loyal,1390.3488372093022,59785.0
136430,1,33,53284.0,5,3,3,533,Loyal,1614.6666666666667,53284.0
136470,1,33,52303.0,5,3,3,533,Loyal,1584.939393939394,52303.0
136473,1,48,105898.5,5,5,5,555,Champion,2206.21875,105898.5
136516,1,53,88132.0,5,5,5,555,Champion,1662.867924528302,88132.0
136547,1,39,62228.0,5,4,4,544,Loyal,1595.5897435897436,62228.0
136608,1,22,29791.0,5,2,2,522,Loyal,1354.1363636363637,29791.000000000004
136637,1,45,64732.0,5,5,4,554,Loyal,1438.4888888888888,64732.0
136715,1,31,54213.0,5,3,3,533,Loyal,1748.8064516129032,54213.0
136772,1,11,10134.0,5,1,1,511,Loyal,921.2727272727273,10134.0
136879,1,19,23807.0,5,2,2,522,Loyal,1253.0,23807.0
136906,1,50,59148.0,5,5,4,554,Loyal,1182.96,59148.0
137020,1,7,9017.0,5,1,1,511,Loyal,1288.142857142857,9017.0
137040,1,31,55933.0,5,3,4,534,Loyal,1804.2903225806451,55933.0
137106,1,25,25178.0,5,2,2,522,Loyal,1007.12,25178.0
137161,1,58,128979.0,5,5,5,555,Champion,2223.7758620689656,128979.0
137185,1,25,39718.0,5,2,2,522,Loyal,1588.72,39718.0
137209,1,7,14366.0,5,1,1,511,Loyal,2052.285714285714,14366.0
137227,1,31,56564.0,5,3,4,534,Loyal,1824.6451612903227,56564.0
137251,1,3,5286.0,5,1,1,511,Loyal,1762.0,5286.0
137529,1,6,8122.0,5,1,1,511,Loyal,1353.6666666666667,8122.0
137646,1,34,44388.0,5,3,3,533,Loyal,1305.5294117647059,44388.0
137744,1,18,24258.0,5,2,2,522,Loyal,1347.6666666666667,24258.0
137751,1,29,41748.0,5,2,2,522,Loyal,1439.5862068965516,41748.0
137845,1,50,73942.0,5,5,5,555,Champion,1478.84,73942.0
137850,1,42,61313.0,5,4,4,544,Loyal,1459.8333333333333,61313.0
137852,1,52,89323.5,5,5,5,555,Champion,1717.7596153846155,89323.5
137858,1,21,44913.0,5,2,3,523,Loyal,2138.714285714286,44913.0
137944,1,27,35041.0,5,2,2,522,Loyal,1297.8148148148148,35041.0
137952,1,32,37182.0,5,3,2,532,Loyal,1161.9375,37182.0
137968,1,23,32294.0,5,2,2,522,Loyal,1404.0869565217392,32294.000000000004
137973,1,22,37635.0,5,2,2,522,Loyal,1710.6818181818182,37635.0
137985,1,30,42638.0,5,2,2,522,Loyal,1421.2666666666667,42638.0
137999,1,41,55062.0,5,4,3,543,Loyal,1342.9756097560976,55062.0
138025,1,13,16987.0,5,1,1,511,Loyal,1306.6923076923076,16987.0
138065,1,7,13762.0,5,1,1,511,Loyal,1966.0,13762.0
138121,1,45,66216.0,5,5,4,554,Loyal,1471.4666666666667,66216.0
138204,1,29,42542.0,5,2,2,522,Loyal,1466.9655172413793,42542.0
138369,1,35,52440.0,5,3,3,533,Loyal,1498.2857142857142,52440.0
138421,1,28,39958.0,5,2,2,522,Loyal,1427.0714285714287,39958.0
138475,1,36,54485.0,5,3,3,533,Loyal,1513.4722222222222,54485.0
138565,1,36,59917.0,5,3,4,534,Loyal,1664.361111111111,59917.0
138653,1,5,10164.0,5,1,1,511,Loyal,2032.8,10164.0
138737,1,44,69587.0,5,4,5,545,Loyal,1581.5227272727273,69587.0
138746,1,29,39739.0,5,2,2,522,Loyal,1370.3103448275863,39739.0
138759,1,3,7224.0,5,1,1,511,Loyal,2408.0,7224.0
138768,1,59,92229.0,5,5,5,555,Champion,1563.2033898305085,92229.0
138810,1,18,18634.0,5,2,1,521,Loyal,1035.2222222222222,18634.0
138853,1,16,23561.0,5,2,2,522,Loyal,1472.5625,23561.0
138873,1,15,21146.0,5,2,2,522,Loyal,1409.7333333333333,21146.0
138894,1,50,77997.0,5,5,5,555,Champion,1559.94,77997.0
138896,1,39,55600.0,5,4,4,544,Loyal,1425.6410256410256,55600.0
138908,1,42,72323.0,5,4,5,545,Loyal,1721.9761904761904,72323.0
138981,1,38,59128.0,5,4,4,544,Loyal,1556.0,59128.0
138993,1,37,60455.0,5,3,4,534,Loyal,1633.918918918919,60455.0
139022,1,17,30100.0,5,2,2,522,Loyal,1770.5882352941176,30100.0
139023,1,54,105855.0,5,5,5,555,Champion,1960.2777777777778,105855.0
139087,1,48,78409.0,5,5,5,555,Champion,1633.5208333333333,78409.0
139135,1,28,38971.0,5,2,2,522,Loyal,1391.8214285714287,38971.0
139479,1,16,17623.0,5,2,1,521,Loyal,1101.4375,17623.0
139511,1,30,45829.0,5,2,3,523,Loyal,1527.6333333333334,45829.0
139518,1,43,65672.0,5,4,4,544,Loyal,1527.2558139534883,65672.0
139532,1,28,39057.0,5,2,2,522,Loyal,1394.892857142857,39057.0
139600,1,6,7362.0,5,1,1,511,Loyal,1227.0,7362.0
139699,1,4,8448.0,5,1,1,511,Loyal,2112.0,8448.0
139863,1,30,56645.0,5,2,4,524,Loyal,1888.1666666666667,56645.0
139932,1,40,62357.0,5,4,4,544,Loyal,1558.925,62357.0
139974,1,4,6688.0,5,1,1,511,Loyal,1672.0,6688.0
140005,1,29,47212.0,5,2,3,523,Loyal,1628.0,47212.0
140077,1,65,155424.0,5,5,5,555,Champion,2391.1384615384613,155424.0
140079,1,31,43841.0,5,3,2,532,Loyal,1414.225806451613,43841.0
140130,1,23,34482.0,5,2,2,522,Loyal,1499.2173913043478,34482.0
140191,1,19,31799.0,5,2,2,522,Loyal,1673.6315789473683,31799.0
140208,1,47,71592.0,5,5,5,555,Champion,1523.2340425531916,71592.0
140290,1,43,69632.0,5,4,5,545,Loyal,1619.3488372093022,69632.0
140381,1,51,88034.0,5,5,5,555,Champion,1726.1568627450981,88034.0
140391,1,21,27414.0,5,2,2,522,Loyal,1305.4285714285713,27413.999999999996
140392,1,32,45974.0,5,3,3,533,Loyal,1436.6875,45974.0
140419,1,29,33840.0,5,2,2,522,Loyal,1166.896551724138,33840.0
140483,1,34,48476.0,5,3,3,533,Loyal,1425.764705882353,48476.0
140534,1,28,44466.0,5,2,3,523,Loyal,1588.0714285714287,44466.0
140598,1,34,52644.0,5,3,3,533,Loyal,1548.3529411764705,52644.0
140674,1,22,30375.0,5,2,2,522,Loyal,1380.6818181818182,30375.0
140750,1,35,44922.0,5,3,3,533,Loyal,1283.4857142857143,44922.0
140768,1,29,46601.0,5,2,3,523,Loyal,1606.9310344827586,46601.0
140823,1,45,61158.0,5,5,4,554,Loyal,1359.0666666666666,61158.0
140891,1,45,75970.0,5,5,5,555,Champion,1688.2222222222222,75970.0
140977,1,33,55162.0,5,3,3,533,Loyal,1671.5757575757575,55162.0
141023,1,38,60044.0,5,4,4,544,Loyal,1580.1052631578948,60044.0
141043,1,4,3958.0,5,1,1,511,Loyal,989.5,3958.0
141047,1,35,53303.0,5,3,3,533,Loyal,1522.942857142857,53303.0
141139,1,51,84585.0,5,5,5,555,Champion,1658.5294117647059,84585.0
141181,1,21,32035.0,5,2,2,522,Loyal,1525.4761904761904,32034.999999999996
141233,1,38,61627.0,5,4,4,544,Loyal,1621.7631578947369,61627.0
141266,1,30,40754.0,5,2,2,522,Loyal,1358.4666666666667,40754.0
141456,1,7,13554.0,5,1,1,511,Loyal,1936.2857142857142,13554.0
141497,1,22,56664.0,5,2,4,524,Loyal,2575.6363636363635,56664.0
141614,1,45,64088.0,5,5,4,554,Loyal,1424.1777777777777,64087.99999999999
141655,1,40,51060.0,5,4,3,543,Loyal,1276.5,51060.0
141703,1,51,71380.0,5,5,5,555,Champion,1399.6078431372548,71380.0
141742,1,20,35120.0,5,2,2,522,Loyal,1756.0,35120.0
141844,1,34,63214.0,5,3,4,534,Loyal,1859.235294117647,63214.0
141877,1,44,75621.0,5,4,5,545,Loyal,1718.659090909091,75621.0
141945,1,38,64610.0,5,4,4,544,Loyal,1700.2631578947369,64610.0
142190,1,39,57179.0,5,4,4,544,Loyal,1466.128205128205,57179.0
142224,1,35,69555.0,5,3,5,535,Loyal,1987.2857142857142,69555.0
142290,1,55,105484.5,5,5,5,555,Champion,1917.9,105484.5
142354,1,52,82324.0,5,5,5,555,Champion,1583.1538461538462,82324.0
142371,1,35,52176.0,5,3,3,533,Loyal,1490.7428571428572,52176.0
142434,1,2,4044.0,5,1,1,511,Loyal,2022.0,4044.0
142511,1,25,42766.0,5,2,2,522,Loyal,1710.64,42766.0
142545,1,46,58476.0,5,5,4,554,Loyal,1271.2173913043478,58476.0
142609,1,44,98220.0,5,4,5,545,Loyal,2232.2727272727275,98220.00000000001
